target_id	length	eff_length	est_counts	tpm
ENST00000270590	1071	881.514	0	0
ENST00000270593	1347	1157.51	0	0
ENST00000270594	1068	878.514	3	1.92506
ENST00000391812	1666	1476.51	6.89249	2.63153
ENST00000345523	1503	1313.51	147.118	63.1398
ENST00000326989	933	743.514	0	0
ENST00000301420	874	684.514	0	0
ENST00000448701	1854	1664.51	0	0
ENST00000326856	1309	1119.51	0	0
ENST00000416184	1054	864.514	0	0
ENST00000301421	1172	982.514	0	0
ENST00000544946	1261	1071.51	0	0
ENST00000326003	1464	1274.51	0	0
ENST00000422986	1335	1145.51	0	0
ENST00000326052	834	644.514	0	0
ENST00000360617	1906	1716.51	0	0
ENST00000435152	555	365.936	0	0
ENST00000325321	2834	2644.51	0	0
ENST00000358049	2871	2681.51	0	0
ENST00000391810	892	702.514	0	0
ENST00000324041	1347	1157.51	0	0
ENST00000431178	481	292.75	0	0
ENST00000336334	1561	1371.51	0	0
ENST00000391809	1426	1236.51	1	0.455902
ENST00000376853	376	191.36	0	0
ENST00000310157	1510	1320.51	0	0
ENST00000376851	1526	1336.51	9	3.79612
ENST00000391808	1478	1288.51	0	0
ENST00000456750	429	241.631	0	0
ENST00000424910	134	22.0137	0	0
ENST00000304045	1927	1737.51	0.500505	0.162387
ENST00000391807	1927	1737.51	0.500505	0.162387
ENST00000336317	1339	1149.51	0	0
ENST00000391806	1148	958.514	0	0
ENST00000291726	1013	823.514	0	0
ENST00000347619	590	400.861	0	0
ENST00000320838	456	268.001	0	0
ENST00000376832	1602	1412.51	0	0
ENST00000250366	1438	1248.51	0	0
ENST00000544410	683	493.563	0	0
ENST00000391805	3006	2816.51	5.79639e-07	1.16016e-07
ENST00000309958	3105	2915.51	0	0
ENST00000358789	2967	2777.51	1.47926	0.300233
ENST00000319756	1273	1083.51	0	0
ENST00000391804	1266	1076.51	0	0
ENST00000319720	1191	1001.51	0	0
ENST00000453757	1179	989.514	0	0
ENST00000525263	1077	887.514	0	0
ENST00000527305	663	473.563	0	0
ENST00000526824	1170	980.514	0	0
ENST00000531374	962	772.514	0	0
ENST00000529888	735	545.514	0	0
ENST00000530943	887	697.514	0	0
ENST00000250351	882	692.514	0	0
ENST00000250352	1170	980.514	0	0
ENST00000319590	1074	884.514	0	0
ENST00000156476	1258	1068.51	0	0
ENST00000335422	378	193.224	0	0
ENST00000376799	1239	1049.51	0	0
ENST00000441527	1614	1424.51	0	0
ENST00000476305	1282	1092.51	0	0
ENST00000156499	1060	870.514	0	0
ENST00000391802	1133	943.514	0	0
ENST00000421832	2107	1917.51	22	6.46777
ENST00000440804	1572	1382.51	0	0
ENST00000250360	1689	1499.51	0	0
ENST00000317643	1754	1564.51	0	0
ENST00000305628	1475	1285.51	1	0.438524
ENST00000536156	713	523.514	0	0
ENST00000305812	1322	1132.51	3	1.4933
ENST00000341811	1373	1183.51	0	0
ENST00000262262	1466	1276.51	0	0
ENST00000421133	1085	895.514	0	0
ENST00000391796	1108	918.514	0	0
ENST00000436584	1494	1304.51	1.45674	0.629511
ENST00000316401	1706	1516.51	0	0
ENST00000270642	2606	2416.51	2	0.466564
ENST00000542561	144	25.0884	0	0
ENST00000335624	3679	3489.51	17	2.74634
ENST00000309244	915	725.514	143.934	111.838
ENST00000354232	1300	1110.51	4.06559	2.06381
ENST00000291715	974	784.514	1	0.718571
ENST00000221978	826	636.514	0	0
ENST00000221973	983	793.514	0	0
ENST00000574814	1318	1128.51	0	0
ENST00000570516	788	598.514	0	0
ENST00000353836	3109	2919.51	0	0
ENST00000357375	3059	2869.51	0	0
ENST00000441969	1960	1770.51	0	0
ENST00000525998	1841	1651.51	0	0
ENST00000436984	1776	1586.51	0	0
ENST00000439889	2126	1936.51	0	0
ENST00000339313	2247	2057.51	0	0
ENST00000529627	596	406.861	0	0
ENST00000530476	561	371.899	0	0
ENST00000524527	630	440.652	0	0
ENST00000432469	2859	2669.51	0	0
ENST00000442846	2664	2474.51	2.53617	0.577774
ENST00000356298	2997	2807.51	0	0
ENST00000541705	3779	3589.51	14.3934	2.26047
ENST00000512439	5687	5497.51	0.999121	0.102452
ENST00000426889	2746	2556.51	0.070756	0.0156022
ENST00000396157	429	241.631	0	0
ENST00000317398	2433	2243.51	0	0
ENST00000335820	1932	1742.51	9	2.91163
ENST00000317178	5292	5102.51	41.2401	4.55624
ENST00000473585	506	317.415	1.35579	2.40788
ENST00000431353	549	360.009	0	0
ENST00000451849	546	357.009	0	0
ENST00000489376	1971	1781.51	0	0
ENST00000308137	346	163.678	0.993203	3.42072
ENST00000430084	1697	1507.51	6.7308	2.51696
ENST00000449441	1802	1612.51	0.684534	0.239311
ENST00000396154	2215	2025.51	13.5263	3.76457
ENST00000396150	1958	1768.51	6.06513	1.93331
ENST00000391702	2265	2075.51	0	0
ENST00000430817	1528	1338.51	0	0
ENST00000321424	2948	2758.51	0	0
ENST00000340550	2669	2479.51	0	0
ENST00000396477	969	779.514	0	0
ENST00000451626	1197	1007.51	0	0
ENST00000451086	1256	1066.51	0	0
ENST00000291707	2121	1931.51	0	0
ENST00000346477	1940	1750.51	0	0
ENST00000425629	1870	1680.51	0	0
ENST00000359982	1811	1621.51	0	0
ENST00000436458	1713	1523.51	0	0
ENST00000343300	1746	1556.51	0	0
ENST00000474054	545	356.044	0	0
ENST00000496422	1393	1203.51	0	0
ENST00000489837	1372	1182.51	0	0
ENST00000426829	675	485.563	0	0
ENST00000391797	2074	1884.51	0	0
ENST00000391701	2352	2162.51	21.0568	5.48913
ENST00000423137	1974	1784.51	5.94628	1.87843
ENST00000484707	545	356.044	1	1.58331
ENST00000339656	6843	6653.51	73.8695	6.25871
ENST00000419854	5731	5541.51	8.61229e-05	8.76114e-06
ENST00000316462	865	675.514	2.81912	2.35261
ENST00000442832	1538	1348.51	16.3689	6.84283
ENST00000540851	2610	2420.51	0	0
ENST00000376209	2791	2601.51	8.64928	1.87424
ENST00000435989	6283	6093.51	34.585	3.19956
ENST00000376205	2006	1816.51	2.13744	0.663323
ENST00000312026	4703	4513.51	30.4911	3.80828
ENST00000536263	2446	2256.51	4.66745	1.16604
ENST00000545403	2499	2309.51	6.872	1.67739
ENST00000396147	3694	3504.51	2.93265	0.47174
ENST00000425570	3551	3361.51	3.19536	0.535864
ENST00000282308	2205	2015.51	35	9.78933
ENST00000314391	915	725.514	2	1.55401
ENST00000341164	4248	4058.51	6.62352	0.920009
ENST00000550599	2417	2227.51	3.18011	0.804808
ENST00000551380	2009	1819.51	9.45416	2.92913
ENST00000552579	572	382.899	0	0
ENST00000547828	2680	2490.51	1.43964	0.325863
ENST00000547121	1196	1006.51	2.167	1.21369
ENST00000546715	636	446.608	0	0
ENST00000552184	651	461.563	0	0
ENST00000550560	565	375.899	0	0
ENST00000536132	2417	2227.51	3.18011	0.804808
ENST00000550135	6438	6248.51	10.9443	0.987376
ENST00000546949	2310	2120.51	7.67386	2.04006
ENST00000313957	1897	1707.51	0	0
ENST00000546956	1096	906.514	4.763	2.96195
ENST00000553254	876	686.514	0	0
ENST00000547364	852	662.514	0	0
ENST00000282326	2054	1864.51	1.46784	0.443796
ENST00000391700	952	762.514	4.53216	3.35064
ENST00000504540	2119	1929.51	0	0
ENST00000313434	3025	2835.51	0	0
ENST00000391699	3324	3134.51	0	0
ENST00000511556	2253	2063.51	0	0
ENST00000506786	3349	3159.51	1.36732	0.243961
ENST00000515535	2836	2646.51	8.66759	1.84627
ENST00000401053	3329	3139.51	0	0
ENST00000359978	2453	2263.51	0	0
ENST00000439855	2078	1888.51	3.63268	1.08437
ENST00000433686	2571	2381.51	90.2123	21.3542
ENST00000240727	2926	2736.51	80.5256	16.5885
ENST00000421612	2216	2026.51	12.5945	3.50351
ENST00000358067	3381	3191.51	46.6922	8.24742
ENST00000500161	3091	2901.51	8.08308	1.57044
ENST00000326804	2836	2646.51	114.301	24.3471
ENST00000345813	2740	2550.51	0	0
ENST00000424679	2535	2345.51	13.6987	3.29241
ENST00000269829	3512	3322.51	112.389	19.069
ENST00000415203	2665	2475.51	0.106521	0.0242571
ENST00000333581	872	682.514	4.71139	3.89142
ENST00000441758	804	614.514	0	0
ENST00000196548	2210	2020.51	14.3299	3.99808
ENST00000438500	1289	1099.51	4	2.05083
ENST00000546178	1364	1174.51	3.67011	1.76154
ENST00000329665	4643	4453.51	25.2372	3.19454
ENST00000263100	1766	1576.51	10	3.5758
ENST00000311044	3466	3276.51	14.0532	2.41788
ENST00000425453	1861	1671.51	0	0
ENST00000391697	675	485.563	0	0
ENST00000427624	2030	1840.51	11	3.36918
ENST00000196551	740	550.514	1075.99	1101.82
ENST00000444227	2860	2670.51	43.3201	9.14462
ENST00000306910	2257	2067.51	3.40331	0.927949
ENST00000322834	1042	852.514	0.596685	0.394561
ENST00000354635	921	731.514	0	0
ENST00000254166	3030	2840.51	1.54208	0.306042
ENST00000391695	1188	998.514	0.457919	0.258526
ENST00000336614	2995	2805.51	8.94901	1.79818
ENST00000545523	2368	2178.51	8.07761	2.09023
ENST00000391696	3770	3580.51	0	0
ENST00000196482	3000	2810.51	17.1615	3.44223
ENST00000536459	3411	3221.51	0	0
ENST00000378044	959	769.514	3.62102	2.65268
ENST00000539101	1602	1412.51	0	0
ENST00000535298	2330	2140.51	11.1909	2.94725
ENST00000335841	1968	1778.51	0	0
ENST00000540481	1869	1679.51	2.96047	0.993684
ENST00000539679	1086	896.514	0	0
ENST00000391694	2148	1958.51	14.0395	4.04107
ENST00000263093	2361	2171.51	18	4.67283
ENST00000354590	2350	2160.51	48	12.5243
ENST00000253024	2959	2769.51	1158	235.709
ENST00000341753	2713	2523.51	0	0
ENST00000312547	907	717.514	172	135.135
ENST00000253023	1523	1333.51	299	126.399
ENST00000215057	2920	2730.51	27	5.57429
ENST00000545217	1239	1049.51	0	0
ENST00000262259	3742	3552.51	3	0.476054
ENST00000436511	488	299.631	0	0
ENST00000301439	1701	1511.51	0	0
ENST00000570106	1256	1066.51	0	0
ENST00000429354	2086	1896.51	0	0
ENST00000222107	2498	2308.51	0	0
ENST00000360844	2018	1828.51	0	0
ENST00000533866	596	406.861	0	0
ENST00000540069	2090	1900.51	0	0
ENST00000222115	2087	1897.51	0	0
ENST00000376738	1131	941.514	0	0
ENST00000376737	1948	1758.51	0	0
ENST00000391545	1668	1478.51	0	0
ENST00000567955	2455	2265.51	0	0
ENST00000564712	1310	1120.51	14.0341	7.06055
ENST00000570254	459	270.974	0	0
ENST00000565357	566	376.899	0	0
ENST00000564036	717	527.514	8.26939	8.83711
ENST00000568800	771	581.514	0.702522	0.681036
ENST00000563120	402	215.798	0	0
ENST00000568071	537	348.115	0	0
ENST00000566305	7912	7722.51	11.5577	0.843694
ENST00000570239	2780	2590.51	7.86261	1.711
ENST00000564820	2306	2116.51	0	0
ENST00000570089	708	518.514	0	0
ENST00000569911	469	280.864	0.0796514	0.159871
ENST00000564936	255	87.5564	0	0
ENST00000565101	2972	2782.51	36.1271	7.31924
ENST00000564101	2827	2637.51	0	0
ENST00000563847	740	550.514	0	0
ENST00000562126	729	539.514	0	0
ENST00000567106	436	248.41	0	0
ENST00000569667	274	102.268	0.672194	3.70532
ENST00000566139	462	273.947	0	0
ENST00000563509	2196	2006.51	0	0
ENST00000572661	344	161.947	0.373393	1.29976
ENST00000570508	991	801.514	1.25321	0.881424
ENST00000575702	2322	2132.51	105.945	28.0064
ENST00000569785	5464	5274.51	0.408638	0.0436744
ENST00000562730	1720	1530.51	0	0
ENST00000570102	1727	1537.51	0.333333	0.122217
ENST00000566593	2410	2220.51	0	0
ENST00000566342	1001	811.514	0	0
ENST00000567412	897	707.514	0	0
ENST00000569633	624	434.652	0	0
ENST00000569676	1693	1503.51	0.5	0.187471
ENST00000562160	582	392.861	0	0
ENST00000568253	556	366.936	0.5	0.768157
ENST00000569591	5190	5000.51	0	0
ENST00000562438	9789	9599.51	78.6109	4.61641
ENST00000571655	1489	1299.51	2.684	1.16432
ENST00000572013	537	348.115	0	0
ENST00000574270	536	347.15	2.28944	3.71777
ENST00000577080	415	228.172	0	0
ENST00000571496	448	260.106	0	0
ENST00000576115	263	93.5481	0	0
ENST00000567532	2533	2343.51	0	0
ENST00000565510	538	349.115	0	0
ENST00000573926	1177	987.514	0	0
ENST00000573291	2078	1888.51	0	0
ENST00000568429	2725	2535.51	0	0
ENST00000567893	2639	2449.51	0	0
ENST00000574291	2504	2314.51	0	0
ENST00000577068	604	414.779	0	0
ENST00000571560	356	172.831	0	0
ENST00000572685	446	258.132	0	0
ENST00000570938	636	446.608	0	0
ENST00000574038	514	325.319	0	0
ENST00000565144	1220	1030.51	0	0
ENST00000567889	426	238.703	0	0
ENST00000574996	1848	1658.51	0	0
ENST00000575327	5021	4831.51	14.9369	1.7428
ENST00000577010	2155	1965.51	0	0
ENST00000572997	441	253.209	0.420848	0.936952
ENST00000574656	1096	906.514	0	0
ENST00000572823	1243	1053.51	0	0
ENST00000573524	1032	842.514	0	0
ENST00000573991	612	422.695	0	0
ENST00000570404	756	566.514	0	0
ENST00000576999	326	145.828	0	0
ENST00000574424	563	373.899	0	0
ENST00000576262	1555	1365.51	0	0
ENST00000573913	889	699.514	4.35835	3.51234
ENST00000574037	388	202.602	0	0
ENST00000576680	994	804.514	0.355403	0.249033
ENST00000572366	500	311.478	0	0
ENST00000573883	236	74.0169	0	0
ENST00000576644	832	642.514	0	0
ENST00000575317	546	357.009	0	0
ENST00000575512	774	584.514	0	0
ENST00000576292	563	373.899	0	0
ENST00000572448	507	318.383	0	0
ENST00000573721	554	364.936	0	0
ENST00000576428	281	107.762	0	0
ENST00000571255	533	344.184	0	0
ENST00000570524	454	266.001	0	0
ENST00000576937	534	345.184	0	0
ENST00000576734	384	198.826	0	0
ENST00000572338	2276	2086.51	0	0
ENST00000574670	2387	2197.51	0	0
ENST00000571897	559	369.899	0	0
ENST00000570340	740	550.514	0	0
ENST00000574935	1005	815.514	0	0
ENST00000576421	749	559.514	0	0
ENST00000571863	892	702.514	0	0
ENST00000573812	696	506.514	0	0
ENST00000573998	697	507.514	0	0
ENST00000570868	750	560.514	0.44475	0.447301
ENST00000575321	1020	830.514	11.6881	7.93355
ENST00000576759	862	672.514	0	0
ENST00000570491	625	435.652	0	0
ENST00000573492	487	298.661	0	0
ENST00000576159	1042	852.514	0	0
ENST00000574870	1637	1447.51	0	0
ENST00000575657	641	451.563	0	0
ENST00000572141	673	483.563	0	0
ENST00000576504	2535	2345.51	0	0
ENST00000571377	2294	2104.51	1.61292	0.432049
ENST00000571481	584	394.861	0.697374	0.995617
ENST00000576231	1569	1379.51	0	0
ENST00000574986	1446	1256.51	0	0
ENST00000573340	553	363.936	0	0
ENST00000574102	1437	1247.51	0	0
ENST00000574750	1437	1247.51	0	0
ENST00000572402	794	604.514	0	0
ENST00000574057	596	406.861	0.00205351	0.00284526
ENST00000575703	475	286.779	0	0
ENST00000570435	1646	1456.51	3.00372	1.16256
ENST00000576882	573	383.899	0	0
ENST00000575008	1858	1668.51	0	0
ENST00000572837	1662	1472.51	0	0
ENST00000566299	5014	4824.51	0	0
ENST00000569555	3328	3138.51	0	0
ENST00000563020	580	390.861	0	0
ENST00000565597	565	375.899	0	0
ENST00000567433	545	356.044	0	0
ENST00000569202	568	378.899	0	0
ENST00000561917	558	368.899	0	0
ENST00000567746	808	618.514	0	0
ENST00000564157	790	600.514	0	0
ENST00000569917	645	455.563	0	0
ENST00000562010	780	590.514	0	0
ENST00000568173	614	424.695	0	0
ENST00000568159	975	785.514	0	0
ENST00000563738	554	364.936	0	0
ENST00000561842	211	57.6419	0	0
ENST00000575654	1000	810.514	0	0
ENST00000574749	2379	2189.51	26.8511	6.91328
ENST00000570577	1962	1772.51	10.419	3.31367
ENST00000572488	2609	2419.51	9.35079	2.17867
ENST00000575430	3082	2892.51	62.2299	12.1281
ENST00000573675	1499	1309.51	0	0
ENST00000574503	1006	816.514	1.61545	1.11532
ENST00000576310	871	681.514	1.93918	1.60404
ENST00000573905	948	758.514	0	0
ENST00000571350	2103	1913.51	11.2592	3.317
ENST00000570941	1381	1191.51	0.333333	0.157707
ENST00000573562	1002	812.514	0	0
ENST00000572376	1021	831.514	0	0
ENST00000574263	930	740.514	0	0
ENST00000571879	1027	837.514	0	0
ENST00000576640	1687	1497.51	0	0
ENST00000572874	510	321.351	2.01237	3.53019
ENST00000573221	675	485.563	13.152	15.2693
ENST00000576123	596	406.861	0	0
ENST00000572735	754	564.514	0	0
ENST00000572538	649	459.563	0	0
ENST00000570831	1446	1256.51	120.547	54.0829
ENST00000573013	1537	1347.51	16.2815	6.81132
ENST00000572736	1030	840.514	0	0
ENST00000574126	1011	821.514	1.63488	1.12186
ENST00000576213	715	525.514	0	0
ENST00000571844	819	629.514	0.73938	0.662115
ENST00000573279	845	655.514	1.73422	1.4914
ENST00000570960	752	562.514	1.56302	1.56639
ENST00000573192	1214	1024.51	0	0
ENST00000572378	645	455.563	0	0
ENST00000571993	2913	2723.51	0	0
ENST00000574012	494	305.54	0	0
ENST00000576368	1284	1094.51	0	0
ENST00000572269	1934	1744.51	5.82005	1.88071
ENST00000574445	2166	1976.51	19.3224	5.51103
ENST00000570717	1885	1695.51	23.0682	7.66977
ENST00000576584	2120	1930.51	13.5105	3.94519
ENST00000574877	2702	2512.51	17.9207	4.02085
ENST00000575900	701	511.514	4.90401	5.40461
ENST00000570684	585	395.861	4.82451	6.87038
ENST00000576612	4775	4585.51	0	0
ENST00000572076	2822	2632.51	0.5	0.107071
ENST00000574862	576	386.861	0	0
ENST00000575670	3718	3528.51	4.48127	0.715945
ENST00000572822	3245	3055.51	6.25908	1.15477
ENST00000576844	957	767.514	2.25965	1.65968
ENST00000573962	532	343.184	0	0
ENST00000571194	2479	2289.51	0	0
ENST00000572740	2083	1893.51	0	0
ENST00000573938	580	390.861	0	0
ENST00000327822	1826	1636.51	0	0
ENST00000496357	1080	890.514	0	0
ENST00000400767	1117	927.514	0	0
ENST00000574223	2896	2706.51	0	0
ENST00000572604	1120	930.514	1.03392	0.626375
ENST00000576815	1806	1616.51	0	0
ENST00000571716	2296	2106.51	1.64788	0.440994
ENST00000571239	2634	2444.51	10.5409	2.43084
ENST00000573540	503	314.447	0.459592	0.82394
ENST00000575724	7094	6904.51	0	0
ENST00000571363	2701	2511.51	0	0
ENST00000574111	398	212.057	0	0
ENST00000573139	539	350.115	0	0
ENST00000573761	526	337.253	0	0
ENST00000574159	3995	3805.51	11.1817	1.6564
ENST00000571682	3879	3689.51	10.5612	1.61366
ENST00000575264	2920	2730.51	10.9426	2.25915
ENST00000570467	2277	2087.51	2.27299	0.613815
ENST00000573680	2564	2374.51	4.50327	1.06911
ENST00000574463	473	284.779	1	1.97953
ENST00000570370	339	157.26	0	0
ENST00000575821	1410	1220.51	0	0
ENST00000575419	1692	1502.51	7.03828	2.6407
ENST00000570211	5197	5007.51	0.500063	0.0562954
ENST00000577057	2432	2242.51	0.5	0.125691
ENST00000574275	746	556.514	0	0
ENST00000572203	665	475.563	0	0
ENST00000573507	733	543.514	0	0
ENST00000575370	2246	2056.51	0	0
ENST00000570568	7129	6939.51	0	0
ENST00000570313	2613	2423.51	0.5	0.116304
ENST00000574833	2048	1858.51	0	0
ENST00000572734	1554	1364.51	0	0
ENST00000574858	779	589.514	0	0
ENST00000576236	1287	1097.51	0	0
ENST00000575401	2453	2263.51	0	0
ENST00000571181	917	727.514	0.5	0.387435
ENST00000572066	563	373.899	0	0
ENST00000574347	992	802.514	0	0
ENST00000575623	602	412.779	0	0
ENST00000573397	733	543.514	0	0
ENST00000571434	400	213.95	0	0
ENST00000570596	1607	1417.51	0	0
ENST00000571312	1732	1542.51	1	0.365461
ENST00000569126	2448	2258.51	11.8783	2.96484
ENST00000562342	1424	1234.51	0	0
ENST00000566358	1574	1384.51	5.30044	2.15817
ENST00000565045	1676	1486.51	10.9314	4.14552
ENST00000563731	5098	4908.51	17.0677	1.96018
ENST00000564952	1292	1102.51	0	0
ENST00000562825	1444	1254.51	0	0
ENST00000576522	1732	1542.51	1	0.365461
ENST00000576372	1155	965.514	0	0
ENST00000576061	1009	819.514	0	0
ENST00000573131	878	688.514	0	0
ENST00000571812	964	774.514	0	0
ENST00000567425	2881	2691.51	0	0
ENST00000564372	3015	2825.51	0	0
ENST00000565289	3891	3701.51	0.509201	0.0775498
ENST00000569371	867	677.514	0	0
ENST00000563014	2261	2071.51	0	0
ENST00000561944	589	399.861	0	0
ENST00000564483	547	358.009	0	0
ENST00000563696	679	489.563	0	0
ENST00000573281	1596	1406.51	0	0
ENST00000573121	611	421.737	0	0
ENST00000571439	678	488.563	0	0
ENST00000575971	449	261.028	0	0
ENST00000574588	1475	1285.51	0	0
ENST00000570192	1704	1514.51	88.5221	32.9495
ENST00000573298	517	328.286	0	0
ENST00000575923	1962	1772.51	0	0
ENST00000573679	5164	4974.51	0	0
ENST00000574399	926	736.514	0	0
ENST00000576833	2291	2101.51	0	0
ENST00000573477	4626	4436.51	0	0
ENST00000570609	1017	827.514	0	0
ENST00000571847	1338	1148.51	1.10507	0.542407
ENST00000574441	2336	2146.51	0	0
ENST00000573971	462	273.947	0	0
ENST00000572593	264	94.3869	0	0
ENST00000574718	408	221.489	0	0
ENST00000570905	612	422.695	0	0
ENST00000575803	648	458.563	0	0
ENST00000569367	7980	7790.51	1	0.072361
ENST00000561850	1254	1064.51	0	0
ENST00000566399	550	361.009	0	0
ENST00000565218	12677	12487.5	41.3716	1.86766
ENST00000562259	12590	12400.5	66.0841	3.00419
ENST00000562468	12489	12299.5	0.32307	0.0148074
ENST00000561982	11654	11464.5	81.2213	3.99378
ENST00000569447	805	615.514	0	0
ENST00000566881	7857	7667.51	139.403	10.2492
ENST00000562647	2059	1869.51	1.35874	0.409711
ENST00000564478	1420	1230.51	6.42385	2.94292
ENST00000567199	466	277.864	4.36647	8.85869
ENST00000563337	2310	2120.51	7	1.86092
ENST00000569546	1918	1728.51	2.00359	0.653442
ENST00000570240	1724	1534.51	1.73786	0.638432
ENST00000568935	632	442.608	0	0
ENST00000563015	756	566.514	0	0
ENST00000562689	661	471.563	1.76337	2.10802
ENST00000552105	6249	6059.51	1.49026	0.138642
ENST00000550485	6195	6005.51	0	0
ENST00000562697	5929	5739.51	4.70885e-07	4.62499e-08
ENST00000565569	969	779.514	0	0
ENST00000564689	769	579.514	0	0
ENST00000562972	408	221.489	1.77979	4.52989
ENST00000568601	659	469.563	0	0
ENST00000562085	3351	3161.51	36.473	6.5035
